"etnia","partidos","idade_recod","escolaridade","renda","temp_fil","horas","inf_part","inf_pais","inf_voto","mot_cand","mot_asso","mot_amiz","mot_carg","mot_cesp","mot_convic","mot_conviv","mot_emp","mot_opos","mot_reli","mot_trad","pos_ideol","pos_ideol_part","Part_rej","Part_tol","atvc_reuniao","atvc_comicio","atvc_convencao","atvc_eldir","atvc_panfl","atvc_adm","atvc_recrt","atvc_del","atvc_cand","atvc_internet","atvc_rua","estado"
"2928",0,"PCdoB",51,1,1,25,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,"1",NA,"1","1","1","1","1","1",NA,"1","1","1","1","1",6
"2929",1,"PSDB",59,1,3,31,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,5,"5",NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,13
"2930",1,"PSDB",61,0,2,42,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,6,"8","PT","1","1","1","1","1","1",NA,"1","1",NA,"1",NA,25
"2931",0,"PSDB",36,1,1,NA,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,"8","PT","1","1","1","1","1","1","1","1","1","1","1","1",25
"2932",0,"PT",63,1,2,NA,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,"1",NA,"1","1","1","1","1","1",NA,"1",NA,"1","1","1",17
"2933",1,"PCdoB",57,1,3,34,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,"1",NA,"1","1","1","1","1","1",NA,"1","1","1","1","1",13
"2934",1,"UP",53,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"2935",0,"PCdoB",41,1,2,20,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,"1",NA,"1","1","1","1","1","1","1","1",NA,"1",NA,NA,20
"2936",1,"PT",42,1,1,9,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,2,"3",NA,"1","1","1","1","1","1","1","1","1",NA,NA,"1",11
"2937",1,"PT",42,1,1,12,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,"1",NA,"1","1","1","1","1","1",NA,"1","1","1","1","1",16
"2938",0,NA,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2939",0,NA,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"2940",1,"PCdoB",41,1,1,21,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,"3",NA,"1","1","1","1","1","1","1","1","1","1","1","1",16
"2941",1,"PSB",72,1,3,34,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,"5",NA,"1","1",NA,"1","1",NA,NA,"1","1","1",NA,NA,25
"2942",1,"PT",71,1,2,36,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,"2",NA,"1","1","1",NA,"1",NA,NA,"1",NA,"1","1",NA,25
"2943",0,"PSDB",37,1,1,17,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,5,"5",NA,"2","1","1","1","1",NA,"1","1","1","1","1","1",25
"2944",0,"PT",66,0,1,36,0,0,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,"6",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",25
"2945",1,"PSB",53,1,NA,31,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,"1",NA,"1",6
"2946",0,"PSDB",61,1,2,40,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,11,"11",NA,"2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"2947",1,"PT",58,0,1,39,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,3,"1",NA,"1","1","1","1","1","1","1","1","1","1","1","1",5
"2948",0,"PT",42,0,2,25,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,"1",NA,"1","1","1","1","1","1","1","1","1","1",NA,NA,17
"2949",1,NA,53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2950",1,"PT",50,1,NA,32,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,16
"2951",1,"PT",57,1,1,34,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,3,"5",NA,"2","1","1","1","1","1","1","1","1","1",NA,NA,25
"2952",1,"DEM",48,1,NA,20,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1",NA
"2953",1,"DEM",42,1,NA,21,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"1","1","1","1",NA,"1","1",NA,"1","1",NA,25
"2954",1,"PT",38,1,1,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,"5",NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,21
"2955",1,"PDT",45,1,NA,20,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"2956",1,"PSDB",29,1,2,8,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,10,"10","PT","1",NA,NA,"1","1",NA,NA,NA,NA,NA,"1",NA,24
"2957",1,NA,48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2958",0,NA,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2959",1,"PSDB",56,1,NA,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"2960",1,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2961",1,"PSDB",63,1,NA,28,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,NA,NA,NA,NA,"1",NA,"1","1","1","1","1","1","1",NA,NA,25
"2962",1,"PSDB",41,1,NA,10,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,"1","1",NA,NA,"1","1",NA,NA,NA,"1",20
"2963",1,"PDT",46,1,1,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,3,"3",NA,"1","1",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,25
"2964",0,"PCdoB",57,0,1,31,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,2,"2",NA,"1","1",NA,"1","1","1",NA,"1","1",NA,NA,"1",13
"2965",0,"PSDB",55,0,1,37,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,5,"3",NA,"1","1","1","1","1",NA,NA,"1",NA,NA,NA,NA,13
"2966",1,"MDB",49,1,NA,21,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,NA,NA,"PT","1","1","1","1","1","1",NA,"1",NA,"1",NA,NA,16
"2967",1,"PODE",60,1,3,15,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,7,"7","PT","1","1","1","1","1",NA,NA,"1","1","1",NA,"1",8
"2968",1,NA,59,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2969",0,"PSDB",66,1,1,40,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,10,"10","PT","1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,25
"2970",1,NA,74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2971",1,"PSDB",71,0,3,45,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,8,"10","PT","1","1","1","1","1","1","1","1","1",NA,NA,"1",24
"2972",1,"PT",45,1,NA,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"2973",0,"DEM",55,1,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"2974",0,"PT",47,1,2,20,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,"1",NA,"1","1","1","1","1","1","1","1","1","1","1","1",20
"2975",1,"DEM",66,0,1,17,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,7,"6",NA,"1","1","1","1","1","1",NA,"1",NA,"1",NA,NA,25
"2976",0,NA,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2977",1,"REDE",62,0,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"2978",1,"PCdoB",30,1,1,4,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,"1",NA,"1","1","1","1","1",NA,"1",NA,"1","1",NA,NA,10
"2979",0,"PT",51,1,NA,20,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"2980",1,"PT",61,1,3,31,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,"1",NA,"1","1","1","1","1","1","1","1",NA,NA,NA,NA,14
"2981",0,"PSDB",59,1,2,33,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,5,"5",NA,"3","1",NA,"1","1",NA,NA,"1","1","1","1","1",19
"2982",0,NA,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2983",0,NA,39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2984",0,"PT",33,1,2,16,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,"1",NA,"1","1","1","1","1","1","1",NA,"1",NA,"1","1",5
"2985",0,"PDT",35,1,NA,16,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1","1","1","1",25
"2986",1,"PT",45,1,2,26,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,3,"3",NA,"1","1","1","1","1","1",NA,NA,"1",NA,NA,"1",21
"2987",1,"PT",52,1,NA,NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"2988",0,"MDB",40,1,NA,20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,"1","1","1","1",NA,NA,NA,NA,"1",NA,NA,20
"2989",0,"PCdoB",41,1,2,23,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,"1",NA,"1","1","1","1","1","1","1","1","1","1","1","1",10
"2990",1,"PCdoB",63,0,NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"2991",0,"DEM",31,1,3,NA,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,7,"7","PT","1","1","1","1","1","1",NA,"1","1",NA,NA,NA,22
"2992",0,"DEM",35,1,1,NA,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,"6",NA,"2","1","1","1",NA,NA,NA,"1",NA,"1","1",NA,5
"2993",0,"PSDB",49,1,2,14,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,10,"10",NA,"1",NA,NA,NA,"1",NA,NA,"1","1","1","1","1",1
"2994",0,NA,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2995",1,"PSDB",52,0,1,29,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,10,"10","PT","1","1",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,24
"2996",0,"PCdoB",57,0,2,38,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,"1",NA,"1","1","1","1","1","1","1","1","1",NA,"1","1",10
"2997",1,"REDE",55,1,2,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,"5","PT","1","1","1","1","1","1","1","1","1","1","1","1",25
"2998",0,"PCdoB",50,0,NA,32,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,5
"2999",0,"PT",54,1,NA,29,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,NA,NA,NA,NA,"1","1","1","1","1","1","1","1",NA,"1","1",25
"3000",0,"PCdoB",44,1,1,27,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,"1",NA,"1","1","1","1","1","1","1","1","1","1","1","1",3
"3001",0,"PSDB",35,1,1,12,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,10,"10",NA,"1","1","1","1","1","1","1","1",NA,NA,"1","1",13
"3002",1,"PSDB",58,0,2,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"5",NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,25
"3003",0,"CIDADANIA",43,0,NA,14,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,"1",NA,"1",NA,"1",22
"3004",1,"PSDB",61,0,NA,27,1,1,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,"1","1","1","1","1",NA,"1",NA,"1","1",NA,21
"3005",0,"REDE",63,0,NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"3006",1,"PT",51,0,1,31,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,"1",NA,"2","1",NA,"1","1",NA,NA,"1",NA,NA,NA,"1",5
"3007",1,"PSB",42,1,3,NA,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,6,"4",NA,"2","1","1","1","1",NA,NA,"1","1","1",NA,NA,19
"3008",1,"PT",51,1,1,34,0,0,1,1,1,0,1,0,NA,1,1,0,0,0,0,2,"1",NA,"1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,5
"3009",0,"PT",49,1,2,28,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,"1",NA,"3","1","1","1","1","1","1","1","1","1","1","1",20
"3010",1,"PT",31,1,3,13,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,5,"5",NA,"1","1","1","1","1","1","1","1","1","1","1","1",24
"3011",0,NA,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3012",1,"PT",46,1,NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"3013",1,"REDE",41,1,3,24,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,3,"9","PT","1","1","1","1","1","1","1","1","1","1","1","1",17
"3014",1,"PT",64,1,2,32,0,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,"2",NA,"1","1",NA,"1","1","1",NA,NA,NA,NA,NA,NA,13
"3015",1,"PCdoB",30,1,NA,11,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,NA,NA,NA,NA,"1","1","1","1",NA,NA,"1","1","1","1","1",10
"3016",0,"PSD",44,1,3,16,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,5,"10","PT","1","1","1","1","1","1",NA,NA,NA,NA,NA,"1",5
"3017",0,"PCdoB",53,1,1,25,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,"1",NA,"2","1","1","1","1","1","1","1","1","1","1","1",18
"3018",1,"PSDB",60,0,1,25,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,6,"6","PT","1","1",NA,"1","1","1","1","1","1",NA,NA,NA,21
"3019",1,"DEM",64,1,3,28,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,8,"9","PT","1","1","1","1","1","1","1","1","1","1",NA,"1",25
"3020",1,"REDE",44,1,2,22,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5,"3",NA,"1","1","1","1","1","1","1","1","1","1","1","1",19
"3021",1,"PV",60,1,2,31,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,3,"1",NA,"1","1",NA,NA,"1",NA,NA,"1",NA,NA,"1",NA,5
"3022",0,"PT",52,0,NA,20,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"3023",0,"DEM",34,0,NA,18,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,NA,NA,NA,NA,"1","1","1",NA,"1",NA,"1","1",NA,"1","1",5
"3024",0,"PT",57,0,1,NA,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,"1",NA,"1","1",NA,"1","1","1","1","1","1",NA,NA,"1",13
"3025",1,"DEM",37,1,2,NA,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,8,"8",NA,"1","1","1","1","1","1","1","1","1","1","1","1",12
"3026",1,NA,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3027",0,"PCdoB",41,0,NA,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3028",1,"PCdoB",47,1,1,28,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,"1",NA,"1","1","1","1","1","1",NA,NA,"1","1","1",NA,5
"3029",1,"PT",57,0,1,38,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,"1",NA,"1","1",NA,"1","1","1","1","1",NA,NA,NA,"1",24
"3030",0,"PSDB",41,1,NA,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,13
"3031",1,"PT",60,1,NA,25,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,NA,NA,NA,NA,"1","1","1","1","1",NA,"1","1","1","1","1",6
"3032",0,"PSDB",43,1,NA,23,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"3033",1,"PCdoB",63,1,NA,21,0,0,0,0,1,NA,0,0,1,1,1,0,0,1,0,NA,NA,NA,NA,"1","1","1","1","1",NA,"1",NA,"1","1","1",13
"3034",1,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3035",1,"DEM",50,1,2,27,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,10,"10","PT","1","1","1","1","1","1","1","1","1","1","1","1",16
"3036",1,NA,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"3037",1,NA,76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3038",1,"MDB",64,0,1,32,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,8,"10",NA,"3","1",NA,"1","1",NA,"1","1",NA,NA,NA,NA,16
"3039",0,"PT",64,0,2,20,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,3,"3",NA,"3","1","1","1","1","1",NA,"1",NA,NA,NA,"1",19
"3040",1,"REDE",55,0,1,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5,"5","PT","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,25
"3041",0,"PT",62,1,2,35,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,"1",NA,"1","1","1","1","1","1",NA,"1","1","1","1","1",13
"3042",1,"PSDB",56,1,2,15,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,7,"10","PT","1","1","1","1","1","1","1","1","1","1","1","1",25
"3043",0,"PSDB",66,0,NA,28,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"3044",1,"DEM",51,0,1,24,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,10,"5",NA,"1","1",NA,"1","1",NA,NA,"1","1","1",NA,"1",13
"3045",1,"PT",47,1,NA,17,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"3046",0,"PT",50,1,1,NA,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,"2",NA,"1","1","1","1","1","1","1","1","1","1","1","1",5
"3047",1,"PSDB",70,1,3,12,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,6,"3",NA,"1","1","1","1","1","1",NA,"1","1","1","1","1",25
"3048",1,"PSD",40,1,2,16,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,3,"4",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,25
"3049",0,"PT",55,1,2,33,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,2,"3",NA,"1","1","1","1","1",NA,"1","1",NA,"1","1","1",6
"3050",NA,"PSDB",62,0,NA,NA,0,NA,0,1,1,0,1,1,1,0,1,0,0,1,1,NA,NA,NA,NA,"1",NA,"1","1",NA,"1",NA,"1","1",NA,NA,24
"3051",0,"PSB",37,0,2,12,0,0,0,1,0,0,1,0,NA,1,1,0,0,NA,0,4,"4",NA,"1","1","1","1","1","1","1","1",NA,"1","1","1",16
"3052",1,NA,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"3053",0,"PSTU",43,0,1,16,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,"1","PT","1",NA,NA,NA,NA,"1","1","1",NA,NA,"1","1",10
"3054",1,"PSDB",62,1,3,42,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,7,"7","PT","1","1","1","1","1","1","1","1","1","1",NA,NA,13
"3055",1,"PCdoB",31,1,2,13,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,"1",NA,"1","1","1","1","1","1",NA,"1","1",NA,"1","1",17
"3056",0,"PSDB",36,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"3057",0,"PT",48,1,1,29,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,"1",NA,"1","1","1","1","1","1",NA,"1","1","1",NA,"1",15
"3058",0,"PCdoB",64,0,2,25,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,"10",NA,"1","1",NA,"1","1",NA,NA,"1","1","1",NA,NA,10
"3059",1,"PSDB",29,1,3,13,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,7,"7","PT","1","1","1","1","1",NA,"1","1","1",NA,"1","1",21
"3060",1,"PT",54,1,NA,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,"1","1",NA,NA,24
"3061",0,"PL",40,1,3,12,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,6,"6","PT","1","1",NA,NA,"1",NA,NA,NA,NA,"1",NA,"1",24
"3062",0,"PSD",37,1,3,12,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,5,"5","PT","1","1","1","1","1","1","1","1","1","1","1","1",25
"3063",1,"PT",61,1,1,20,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,"1",NA,"1","1","1","1","1","1","1","1","1","1","1","1",21
"3064",1,NA,61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"3065",1,"PATRIOTA",53,1,3,38,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,9,"8","PT","1","1","1","1","1",NA,NA,"1","1","1",NA,NA,NA
"3066",0,"PCdoB",32,1,NA,16,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,"1","1","1","1","1",NA,"1","1","1",NA,"1",17
"3067",0,"PT",44,0,1,17,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,"1",NA,"1","1","1","1","1",NA,NA,"1","1",NA,"1","1",4
"3068",1,NA,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3069",1,"PV",48,1,NA,12,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,5,"4",NA,"2","1","1","1","1","1","1","1","1","1","1","1",25
"3070",1,"PCdoB",31,1,1,5,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,"1",NA,"1","1","1","1","1","1","1","1",NA,"1","1","1",13
"3071",0,"REDE",59,1,1,38,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,3,"1","PT","1","1","1","1","1","1",NA,NA,"1",NA,"1","1",5
